onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
37.7755102041;0.195918367347;4;5;19;2;5;0.441587301587;"""4/4""";70;10;0;2;Fsus7;A1;lick
38.0040816327;0.0897959183673;4;2;19;3;2;0.405555555556;"""4/4""";68;10;0;2;Fsus7;A1;lick
39.7959183673;0.0938775510204;4;2;20;3;2;0.433900226757;"""4/4""";62;11;1;2;Fsus7;A1;line_w_a
39.9020408163;0.0816326530612;4;4;20;4;1;0.385782312925;"""4/4""";65;11;0;2;Fsus7;A1;line_w_a
40.0326530612;0.0857142857143;4;4;20;4;2;0.385782312925;"""4/4""";62;11;0;2;Fsus7;A1;line_w_a
40.1224489796;0.0775510204082;4;4;20;4;3;0.385782312925;"""4/4""";63;11;0;2;Fsus7;A1;line_w_a
40.2;0.0816326530612;4;4;20;4;4;0.385782312925;"""4/4""";65;11;0;2;Fsus7;A1;line_w_a
40.306122449;0.0938775510204;4;6;21;1;1;0.396054421769;"""4/4""";66;11;0;2;Fsus7;A1;line_w_a
40.4081632653;0.0612244897959;4;6;21;1;2;0.396054421769;"""4/4""";68;11;0;2;Csus7;A1;line_w_a
40.4775510204;0.0897959183673;4;6;21;1;3;0.396054421769;"""4/4""";70;11;0;2;Csus7;A1;line_w_a
40.5714285714;0.0816326530612;4;6;21;1;5;0.396054421769;"""4/4""";69;11;0;2;Csus7;A1;line_w_a
40.6775510204;0.608163265306;4;6;21;1;6;0.396054421769;"""4/4""";68;11;0;2;Csus7;A1;line_w_a
41.3102040816;0.2;4;2;21;3;2;0.397959183673;"""4/4""";73;11;0;2;Csus7;A1;~expressive
41.5102040816;0.216326530612;4;2;21;4;1;0.403401360544;"""4/4""";77;11;0;2;Csus7;A1;~expressive
41.7591836735;0.175510204082;4;2;21;4;2;0.403401360544;"""4/4""";77;11;0;2;Csus7;A1;~expressive
41.9387755102;0.102040816327;4;6;22;1;1;0.43358276644;"""4/4""";79;11;0;2;Bbsus7;A1;~expressive
42.0455328798;0.0986848072562;4;6;22;1;2;0.43358276644;"""4/4""";80;11;0;2;Bbsus7;A1;~expressive
42.1471201814;0.0928798185941;4;6;22;1;4;0.43358276644;"""4/4""";82;11;0;2;Bbsus7;A1;~expressive
42.2489795918;0.0775510204082;4;6;22;1;5;0.43358276644;"""4/4""";83;11;0;2;Bbsus7;A1;~expressive
42.3346938776;0.0367346938776;4;6;22;1;6;0.43358276644;"""4/4""";84;11;0;2;Bbsus7;A1;~expressive
42.3714285714;0.0408163265306;4;6;22;2;1;0.434036281179;"""4/4""";85;11;0;2;Bbsus7;A1;~expressive
